feature	pathway	gene_signature_definition
147	Sulfur relay system PAO1	PA3814
147	Pyrimidine metabolism PAO1	PA3637
147	Citrate cycle (TCA cycle) PAO1	PA1588;PA2623
147	Oxidative phosphorylation PAO1	PA1581;PA2638;PA1583;PA5560;PA1582;PA1584;PA5555;PA5558
147	2-Oxocarboxylic acid metabolism PAO1	PA5013;PA3117
147	Citrate cycle (TCA cycle, Krebs cycle)	PA1580
147	Base excision repair PAO1	PA5332
148	Cytochrome c oxidase, cbb3-type	PA1556
148	Gluconeogenesis, oxaloacetate => fructose-6P	PA4748
148	Porphyrin and chlorophyll metabolism PAO1	PA3531
148	RNA degradation PAO1	PA2840
148	Ribosome PAO1	PA4433;PA3742;PA0579;PA5316;PA3745
148	Phosphonate and phosphinate metabolism PAO1	PA4866
148	Fatty acid degradation PAO1	PA5349
148	Glyoxylate and dicarboxylate metabolism PAO1	PA4236
148	Glycerophospholipid metabolism PAO1	PA2584;PA2969
148	Peptidoglycan biosynthesis PAO1	PA1959
148	Bacterial secretion system PAO1	PA2685
148	Zinc transport system	PA2408;PA2407
148	Folate biosynthesis PAO1	PA1674
148	Ribosome, bacteria	PA4568;PA4567;PA2970;PA4563;PA3656;PA4932
148	Quorum sensing PAO1	PA1902;PA4276;PA4211
148	Purine metabolism PAO1	PA5272;PA4670
148	Nitrogen metabolism PAO1	PA1174
148	Lipopolysaccharide biosynthesis PAO1	PA3337
148	Terpenoid backbone biosynthesis PAO1	PA4569
149	Arginine and proline metabolism PAO1	PA0219
149	Leucine degradation, leucine => acetoacetate + acetyl-CoA	PA2015
149	Lysine biosynthesis, succinyl-DAP pathway, aspartate => lysine	PA3659
149	Phenylalanine, tyrosine and tryptophan biosynthesis PAO1	PA4447
149	beta-Lactam resistance PAO1	PA0424
149	Nucleotide excision repair PAO1	PA4234
149	Inosine monophosphate biosynthesis, PRPP + glutamine => IMP	PA3751
149	Ubiquinone and other terpenoid-quinone biosynthesis PAO1	PA1224
149	Amino sugar and nucleotide sugar metabolism PAO1	PA1384
149	Putative ABC transport system	PA2857
149	Quorum sensing PAO1	PA1130
149	Hemophore/metalloprotease transport system	PA3404
149	Cationic antimicrobial peptide (CAMP) resistance, arnBCADTEF operon	PA1179
149	Sulfur relay system PAO1	PA2103
149	Pantothenate and CoA biosynthesis PAO1	PA0363
149	Sulfur metabolism PAO1	PA2104;PA2105
149	Glycerolipid metabolism PAO1	PA2969
149	Fatty acid biosynthesis PAO1	PA0098
150	Pyruvate metabolism PAO1	PA4771
150	Multidrug resistance, efflux pump MexPQ-OpmE	PA3523
150	Thiamine metabolism PAO1	PA4973
150	Macrolide resistance, MacAB-TolC transporter	PA1180
150	Leucine degradation, leucine => acetoacetate + acetyl-CoA	PA2248
150	Bacterial chemotaxis PAO1	PA1460;PA4500
150	Chlorocyclohexane and chlorobenzene degradation PAO1	PA2682
150	Benzoate degradation PAO1	PA2507;PA0228;PA0230;PA2508;PA2509
150	Aminobenzoate degradation PAO1	PA2514;PA2512;PA2513
150	Glyoxylate and dicarboxylate metabolism PAO1	PA4811;PA4812;PA5508
150	Glycerophospholipid metabolism PAO1	PA3584
150	Cysteine and methionine metabolism PAO1	PA1927
150	Bacterial secretion system PAO1	PA0081;PA0080
150	Butanoate metabolism PAO1	PA0227;PA2011;PA0226
150	Phenazine biosynthesis PAO1	PA4217
150	Histidine metabolism PAO1	PA5100;PA5106
150	Quorum sensing PAO1	PA0999;PA1002;PA0997;PA0998;PA1000;PA1001;PA3361;PA1432;PA4211;PA0996;PA4207
150	Biosynthesis of siderophore group nonribosomal peptides PAO1	PA4226;PA4225;PA4228;PA4230
150	Glycerolipid metabolism PAO1	PA3582
150	Cyanoamino acid metabolism PAO1	PA2194;PA2195;PA2193
150	Putative sorbitol/mannitol transport system	PA3187
151	Thiamine metabolism PAO1	PA3976
151	Arginine and proline metabolism PAO1	PA0895;PA0202
151	Phenylalanine, tyrosine and tryptophan biosynthesis PAO1	PA0650
151	NitT/TauT family transport system	PA3512
151	CusS-CusR (copper tolerance) two-component regulatory system	PA2810
151	Glyoxylate and dicarboxylate metabolism PAO1	PA4314;PA0296
151	Mismatch repair PAO1	PA4042
151	Flagellar assembly PAO1	PA1101
151	Spermidine/putrescine transport system	PA0204;PA0205
151	Quorum sensing PAO1	PA4776
151	Aminoacyl-tRNA biosynthesis PAO1	PA4482
151	Lipopolysaccharide biosynthesis PAO1	PA4425
152	Gluconeogenesis, oxaloacetate => fructose-6P	PA3195
152	Glycine, serine and threonine metabolism PAO1	PA0851
152	Type VI secretion system	PA0083;PA0091;PA2685;PA0082;PA0077;PA0095;PA0088;PA0079;PA0084;PA0085;PA0080;PA0078;PA0090;PA0089;PA0087
152	Pimeloyl-ACP biosynthesis, BioC-BioH pathway, malonyl-ACP => pimeloyl-ACP	PA0098
152	Aminobenzoate degradation PAO1	PA2514;PA2512;PA4163;PA2513
152	Glycerophospholipid metabolism PAO1	PA2536
152	Bacterial secretion system PAO1	PA0074;PA0081;PA0075
152	Amino sugar and nucleotide sugar metabolism PAO1	PA3555;PA2232;PA3559
152	Putative ABC transport system	PA0073;PA0072
152	Nitrogen metabolism PAO1	PA1024
152	Cationic antimicrobial peptide (CAMP) resistance, arnBCADTEF operon	PA3553;PA3557
152	Cationic antimicrobial peptide (CAMP) resistance PAO1	PA3556;PA3552
153	Lysine biosynthesis PAO1	PA4188
153	Arginine and proline metabolism PAO1	PA4189;PA4163
153	Putative sorbitol/mannitol transport system	PA3187
153	Base excision repair PAO1	PA4172
153	Cytochrome c oxidase, cbb3-type	PA4133
153	Valine, leucine and isoleucine degradation PAO1	PA0879;PA3569
153	Tyrosine metabolism PAO1	PA4127;PA4128;PA4122;PA4125;PA4123;PA4124;PA4121
153	Valine/isoleucine biosynthesis, pyruvate => valine / 2-oxobutanoate => isoleucine	PA4180
153	Phenazine biosynthesis PAO1	PA0999;PA0998;PA0997;PA1000
153	Amino sugar and nucleotide sugar metabolism PAO1	PA3559
153	Quorum sensing PAO1	PA1001;PA0996
153	Aminoacyl-tRNA biosynthesis, prokaryotes	PA4138
153	Biosynthesis of siderophore group nonribosomal peptides PAO1	PA4225;PA4230;PA4224;PA4226;PA4228;PA4231
153	Cationic antimicrobial peptide (CAMP) resistance, arnBCADTEF operon	PA3555;PA3552
153	Bacterial secretion system PAO1	PA1696;PA1694;PA1703
153	Cationic antimicrobial peptide (CAMP) resistance PAO1	PA3556;PA3553;PA3557
153	Sulfur metabolism PAO1	PA4130;PA3446
153	Iron complex transport system	PA4158
153	Type III secretion system	PA1695;PA1693;PA1701;PA1692
154	Pyruvate metabolism PAO1	PA0887;PA5435
154	Fatty acid metabolism PAO1	PA3333
154	Arginine and proline metabolism PAO1	PA3713
154	Glycine, serine and threonine metabolism PAO1	PA2446
154	Cytochrome c oxidase, cbb3-type	PA4133
154	beta-Lactam resistance PAO1	PA2019;PA2018
154	Type VI secretion system	PA0263;PA0082
154	Benzoate degradation PAO1	PA0230
154	Cysteine and methionine metabolism PAO1	PA4773;PA4774
154	Alanine, aspartate and glutamate metabolism PAO1	PA5429
154	Phenazine biosynthesis PAO1	PA4217
154	Histidine metabolism PAO1	PA3151
154	Amino sugar and nucleotide sugar metabolism PAO1	PA3559
154	Quorum sensing PAO1	PA0999;PA3476;PA1002;PA0997;PA3724;PA0998;PA4912;PA1000;PA1902;PA1905;PA1001;PA1432;PA1904;PA0996;PA1903;PA4211;PA3478;PA3479
154	Hemophore/metalloprotease transport system	PA1247
154	Biosynthesis of siderophore group nonribosomal peptides PAO1	PA4225;PA4230;PA4224;PA4226;PA4228;PA4231
154	Cationic antimicrobial peptide (CAMP) resistance PAO1	PA3554;PA3555;PA3552;PA3553;PA3557;PA3558;PA3556
154	Cyanoamino acid metabolism PAO1	PA2193;PA2194;PA2444;PA2195
154	Putrescine transport system	PA2592
155	Pyruvate metabolism PAO1	PA1984
155	Pentose phosphate pathway PAO1	PA2264
155	Arginine and proline metabolism PAO1	PA4773;PA4774;PA0782
155	Putative sorbitol/mannitol transport system	PA3187
155	Sulfate-sulfur assimilation	PA4443;PA0281
155	RNA degradation PAO1	PA4761
155	Valine, leucine and isoleucine degradation PAO1	PA1999;PA2000
155	Tyrosine metabolism PAO1	PA0870;PA2008;PA0865;PA2007;PA2009
155	beta-Lactam resistance PAO1	PA5471
155	Bacterial chemotaxis PAO1	PA1946
155	Glyoxylate and dicarboxylate metabolism PAO1	PA5415;PA5508;PA2445;PA2444;PA2446
155	Glycerophospholipid metabolism PAO1	PA4024
155	Vanadium resistance, efflux pump MexGHI-OpmD	PA4205
155	D-Methionine transport system	PA3931
155	Vancomycin resistance PAO1	PA5302
155	Glycine betaine/proline transport system	PA3236
155	Amino sugar and nucleotide sugar metabolism PAO1	PA3559
155	Putative polar amino acid transport system	PA5154;PA5155
155	Quorum sensing PAO1	PA4777;PA4206;PA4776;PA4207
155	Phenylalanine metabolism PAO1	PA0872;PA5304
155	Cationic antimicrobial peptide (CAMP) resistance, arnBCADTEF operon	PA3554;PA3555;PA3552;PA3557;PA3558;PA1180
155	Microcin C transport system	PA1810
155	Cationic antimicrobial peptide (CAMP) resistance PAO1	PA1179;PA3556;PA3553
156	Pyruvate metabolism PAO1	PA5445
156	Thiamine metabolism PAO1	PA4973
156	Nicotinate and nicotinamide metabolism PAO1	PA0196
156	Geraniol degradation PAO1	PA2891
156	Cysteine and methionine metabolism PAO1	PA4773;PA2105
156	Bacterial secretion system PAO1	PA3486
156	Flagellar assembly PAO1	PA1094;PA1095;PA1092;PA1086;PA1087
156	Quorum sensing PAO1	PA4776;PA4777
156	Nitrogen metabolism PAO1	PA1024
156	Cationic antimicrobial peptide (CAMP) resistance, arnBCADTEF operon	PA3556
156	Cationic antimicrobial peptide (CAMP) resistance PAO1	PA1179;PA3552;PA3553
156	Sulfur metabolism PAO1	PA2566
157	Pyruvate metabolism PAO1	PA3416
157	Porphyrin and chlorophyll metabolism PAO1	PA4880
157	Denitrification, nitrate => nitrogen	PA0519
157	Valine, leucine and isoleucine degradation PAO1	PA3569;PA3570
157	beta-Lactam resistance PAO1	PA5471;PA0958
157	Bacterial chemotaxis PAO1	PA0180;PA1930
157	Propanoate metabolism PAO1	PA3568
157	Tryptophan metabolism PAO1	PA2147
157	Vanadium resistance, efflux pump MexGHI-OpmD	PA4205;PA4208
157	Starch and sucrose metabolism PAO1	PA2160;PA2151;PA2144;PA2165;PA2416;PA2152;PA2164;PA2162;PA2153
157	Quorum sensing PAO1	PA1874;PA4206;PA1871;PA3724;PA4207
157	Purine metabolism PAO1	PA1931
157	Citrate cycle (TCA cycle) PAO1	PA3417
157	Oxidative phosphorylation PAO1	PA0108
157	Cationic antimicrobial peptide (CAMP) resistance PAO1	PA1179
157	Sulfur metabolism PAO1	PA0518
158	Pyruvate metabolism PAO1	PA5435
158	Arginine and proline metabolism PAO1	PA4773;PA4774
158	Ribosome PAO1	PA3600
158	Homologous recombination PAO1	PA0965
158	Propanoate metabolism PAO1	PA3568
158	Phosphate transport system	PA5366;PA5367;PA5369
158	Type VI secretion system	PA2370
158	Aminobenzoate degradation PAO1	PA2514;PA2512;PA2513
158	Glyoxylate and dicarboxylate metabolism PAO1	PA5354;PA5353;PA2446
158	Vanadium resistance, efflux pump MexGHI-OpmD	PA4205;PA4208
158	Alanine, aspartate and glutamate metabolism PAO1	PA5429
158	Phenazine biosynthesis PAO1	PA4217
158	Amino sugar and nucleotide sugar metabolism PAO1	PA3559
158	Putative ABC transport system	PA4064
158	Putative polar amino acid transport system	PA5137;PA5155
158	Quorum sensing PAO1	PA4211;PA1905;PA1904;PA1903;PA4776;PA4207;PA4777
158	Nitrogen metabolism PAO1	PA3876;PA3877;PA3875;PA3874
158	Oxidative phosphorylation PAO1	PA0106;PA5555;PA1556
158	Methane metabolism PAO1	PA0887;PA5421;PA2444;PA4733
158	Cationic antimicrobial peptide (CAMP) resistance PAO1	PA3554;PA3555;PA3552;PA3553;PA3557;PA3558;PA3556;PA1249
159	Pyruvate metabolism PAO1	PA5445
159	Arginine biosynthesis PAO1	PA5204
159	Pentose phosphate pathway PAO1	PA3182
159	Arginine and proline metabolism PAO1	PA1421
159	Macrolide resistance, MacAB-TolC transporter	PA2390;PA2389
159	Putative sorbitol/mannitol transport system	PA2340;PA3187
159	Tyrosine metabolism PAO1	PA2008;PA4121;PA4128;PA2009;PA2531;PA4122;PA4123;PA0865
159	Porphyrin and chlorophyll metabolism PAO1	PA0510
159	beta-Lactam resistance PAO1	PA2272
159	Dipeptide transport system	PA4504
159	Glycolysis / Gluconeogenesis PAO1	PA3195
159	Bacterial chemotaxis PAO1	PA4290
159	Propanoate metabolism PAO1	PA3568;PA0887;PA5313;PA2550
159	Monobactam biosynthesis PAO1	PA2412
159	Type VI secretion system	PA2366
159	Histidine metabolism PAO1	PA5100;PA5098;PA5106
159	Zinc transport system	PA2409;PA2408;PA2407
159	Quorum sensing PAO1	PA4206;PA3364
159	Nitrogen metabolism PAO1	PA0524;PA3392;PA5522;PA3872;PA0523
159	Pyrimidine metabolism PAO1	PA3232
159	2-Oxocarboxylic acid metabolism PAO1	PA2413
159	Sulfur metabolism PAO1	PA0518;PA2105
160	Pentose phosphate pathway PAO1	PA3183;PA3182
160	Putative sorbitol/mannitol transport system	PA3187
160	Entner-Doudoroff pathway, glucose-6P => glyceraldehyde-3P + pyruvate	PA3181
160	beta-Lactam resistance PAO1	PA2020
160	Ribosome PAO1	PA3601;PA3600
160	Tetrahydrofolate biosynthesis, GTP => THF	PA5539
160	Monobactam biosynthesis PAO1	PA2412
160	Chlorocyclohexane and chlorobenzene degradation PAO1	PA2682
160	Histidine metabolism PAO1	PA3151;PA3152
160	Aminobenzoate degradation PAO1	PA2514;PA2512;PA2513
160	Zinc transport system	PA5500
160	Putative ABC transport system	PA4065;PA4064
160	Quorum sensing PAO1	PA0999;PA4913;PA0997;PA3364
160	Pyrimidine metabolism PAO1	PA5541
160	Oxidative phosphorylation PAO1	PA0106;PA0108;PA0105;PA0107
160	Cationic antimicrobial peptide (CAMP) resistance PAO1	PA5538
160	Type III secretion system	PA1693
161	Pyruvate metabolism PAO1	PA4470;PA0927
161	Pentose phosphate pathway PAO1	PA3182
161	Arginine and proline metabolism PAO1	PA4773
161	Putative sorbitol/mannitol transport system	PA3187
161	Entner-Doudoroff pathway, glucose-6P => glyceraldehyde-3P + pyruvate	PA3183
161	Glyoxylate and dicarboxylate metabolism PAO1	PA5415;PA5522;PA3181
161	Glycerophospholipid metabolism PAO1	PA4351
161	Vanadium resistance, efflux pump MexGHI-OpmD	PA4205
161	Bacterial secretion system PAO1	PA1723
161	Quorum sensing PAO1	PA4206;PA4909;PA4913;PA3478;PA4207
161	Hemophore/metalloprotease transport system	PA3405;PA3406
161	Glutathione metabolism PAO1	PA2813
161	Biosynthesis of siderophore group nonribosomal peptides PAO1	PA4226;PA4225;PA4228;PA4230
161	ABC-2 type transport system	PA2812;PA2811
161	Oxidative phosphorylation PAO1	PA1317;PA1319;PA1318;PA1320;PA1321
161	Sulfur metabolism PAO1	PA3444
161	Iron complex transport system	PA4158
162	Fatty acid metabolism PAO1	PA3645;PA3013
162	Citrate cycle, second carbon oxidation, 2-oxoglutarate => oxaloacetate	PA1585
162	Nicotinate and nicotinamide metabolism PAO1	PA4376
162	Ribosome PAO1	PA5570
162	Fructose and mannose metabolism PAO1	PA4748;PA3561
162	Benzoate degradation PAO1	PA0968
162	Glyoxylate and dicarboxylate metabolism PAO1	PA2634
162	Glycerophospholipid metabolism PAO1	PA3584
162	Peptidoglycan biosynthesis PAO1	PA4417
162	Flagellar assembly PAO1	PA4954;PA1092
162	Amino sugar and nucleotide sugar metabolism PAO1	PA4749
162	Isoleucine biosynthesis, threonine => 2-oxobutanoate => isoleucine	PA0851
162	Quorum sensing PAO1	PA2570;PA3361;PA4276
162	Purine metabolism PAO1	PA4740;PA4443
162	Oxidative phosphorylation PAO1	PA1581;PA1583;PA5557;PA5560;PA1582;PA1319;PA1584;PA1320;PA5554
162	Glycerolipid metabolism PAO1	PA3582
163	Pyruvate metabolism PAO1	PA1984;PA4771
163	Multidrug resistance, efflux pump MexPQ-OpmE	PA4778
163	Biotin metabolism PAO1	PA0504
163	Valine, leucine and isoleucine degradation PAO1	PA5313
163	Tyrosine metabolism PAO1	PA2008;PA2009
163	Monobactam biosynthesis PAO1	PA2412
163	Nicotinate and nicotinamide metabolism PAO1	PA0143
163	Glyoxylate and dicarboxylate metabolism PAO1	PA4613
163	Streptomycin biosynthesis PAO1	PA5161
163	Selenocompound metabolism PAO1	PA0849
163	Multidrug resistance, efflux pump TriABC-TolC	PA0158
163	Cysteine and methionine metabolism PAO1	PA0399
163	Alanine, aspartate and glutamate metabolism PAO1	PA0266
163	D-Methionine transport system	PA3931
163	Styrene degradation PAO1	PA2007
163	Fatty acid biosynthesis, elongation	PA3333
163	Quorum sensing PAO1	PA0999;PA3476;PA1002;PA0997;PA1871;PA3724;PA0998;PA3477;PA1000;PA1001;PA0996;PA1432;PA2587;PA4211;PA1003;PA3478;PA3479
163	Nitrogen metabolism PAO1	PA1566;PA1024;PA5508
163	Cationic antimicrobial peptide (CAMP) resistance PAO1	PA1249
163	Sulfur metabolism PAO1	PA3445;PA3444;PA3446
163	Type VI secretion system	PA1657;PA1661;PA1668
163	Glycerolipid metabolism PAO1	PA2862
163	Cyanoamino acid metabolism PAO1	PA2193;PA2194;PA2195
163	Putrescine transport system	PA2592
163	Putative sorbitol/mannitol transport system	PA3187
164	Citrate cycle, second carbon oxidation, 2-oxoglutarate => oxaloacetate	PA4470
164	Pentose phosphate pathway PAO1	PA3194;PA3181;PA3183
164	Gluconeogenesis, oxaloacetate => fructose-6P	PA3195
164	Macrolide resistance, MacAB-TolC transporter	PA2390;PA2389
164	Glycine, serine and threonine metabolism PAO1	PA2413
164	Synthesis and degradation of ketone bodies PAO1	PA2003
164	Monobactam biosynthesis PAO1	PA2412
164	Type VI secretion system	PA1657;PA1656;PA1658;PA1660
164	Aminobenzoate degradation PAO1	PA2514;PA2512;PA2513
164	Glyoxylate and dicarboxylate metabolism PAO1	PA4236
164	Catechol ortho-cleavage, catechol => 3-oxoadipate	PA2508
164	Phenazine biosynthesis PAO1	PA4217
164	Zinc transport system	PA2409;PA2408;PA2407
164	Glycine betaine/proline transport system	PA5376
164	Putative ABC transport system	PA2857
164	Hemophore/metalloprotease transport system	PA3406;PA3404;PA3405
164	Biosynthesis of siderophore group nonribosomal peptides PAO1	PA4226;PA4225;PA4228;PA4230;PA4224
164	Oxidative phosphorylation PAO1	PA2649;PA1555;PA4133;PA2645;PA2644;PA2648;PA2647;PA1556;PA2643
164	Cationic antimicrobial peptide (CAMP) resistance PAO1	PA0920
164	Glycerolipid metabolism PAO1	PA4351
165	Porphyrin and chlorophyll metabolism PAO1	PA0510;PA0024
165	Denitrification, nitrate => nitrogen	PA0524;PA0523;PA3392;PA3874;PA0519;PA3875;PA3872
165	Phenylalanine, tyrosine and tryptophan biosynthesis PAO1	PA0025
165	Cysteine and methionine metabolism PAO1	PA1927
165	Biosynthesis of siderophore group nonribosomal peptides PAO1	PA4230;PA4228
165	Cationic antimicrobial peptide (CAMP) resistance, arnBCADTEF operon	PA1179
165	Oxidative phosphorylation PAO1	PA1317;PA1319;PA1318;PA1320;PA1856
165	Cationic antimicrobial peptide (CAMP) resistance PAO1	PA1180
165	Sulfur metabolism PAO1	PA0518
166	Citrate cycle, second carbon oxidation, 2-oxoglutarate => oxaloacetate	PA5445
166	Arginine biosynthesis PAO1	PA4868;PA5508
166	Porphyrin and chlorophyll metabolism PAO1	PA2944
166	Macrolide resistance, MacAB-TolC transporter	PA1179
166	beta-Lactam resistance PAO1	PA5514
166	Ribosome PAO1	PA3600
166	Chlorocyclohexane and chlorobenzene degradation PAO1	PA0810
166	Fatty acid degradation PAO1	PA2940
166	Ubiquinone and other terpenoid-quinone biosynthesis PAO1	PA1225;PA1224
166	Peptidoglycan biosynthesis PAO1	PA4412;PA4417
166	Multidrug resistance, efflux pump TriABC-TolC	PA0157
166	Bacterial secretion system PAO1	PA1690;PA3486;PA0080;PA3294
166	Flagellar assembly PAO1	PA1092
166	Amino sugar and nucleotide sugar metabolism PAO1	PA1384
166	Quorum sensing PAO1	PA3361;PA0602
166	Purine metabolism PAO1	PA4971
166	NADH:quinone oxidoreductase, prokaryotes	PA2649
166	Cationic antimicrobial peptide (CAMP) resistance, arnBCADTEF operon	PA1180
166	Pyrimidine metabolism PAO1	PA5541
166	Citrate cycle (TCA cycle) PAO1	PA4470
166	Oxidative phosphorylation PAO1	PA2643
166	Microcin C transport system	PA2059
167	Pyruvate metabolism PAO1	PA3416;PA1217
167	Arginine biosynthesis PAO1	PA1337;PA4868
167	Nicotinate and nicotinamide metabolism PAO1	PA1004
167	Porphyrin and chlorophyll metabolism PAO1	PA5523
167	Glycine, serine and threonine metabolism PAO1	PA5372;PA2445;PA5373;PA2444
167	Valine, leucine and isoleucine degradation PAO1	PA2011
167	Tyrosine metabolism PAO1	PA0870
167	beta-Lactam resistance PAO1	PA0424
167	F-type ATPase, prokaryotes and chloroplasts	PA5553
167	Phosphonate and phosphinate metabolism PAO1	PA3375;PA3379;PA3374
167	Glyoxylate and dicarboxylate metabolism PAO1	PA5522;PA4812
167	Tryptophan metabolism PAO1	PA2579
167	Vanadium resistance, efflux pump MexGHI-OpmD	PA4208
167	Bacterial secretion system PAO1	PA3820;PA0678
167	Butanoate metabolism PAO1	PA1997
167	Quorum sensing PAO1	PA0999;PA1000;PA0844;PA3364;PA4207;PA0996;PA3479
167	Phosphonate transport system	PA3382
167	Phenylalanine metabolism PAO1	PA0865
167	Pyrimidine metabolism PAO1	PA3163;PA4740;PA0849
168	Iron(III) transport system	PA4687
168	Degradation of aromatic compounds PAO1	PA1966
168	Cysteine biosynthesis, serine => cysteine	PA2105
168	Ribosome PAO1	PA4932
168	Glycolysis / Gluconeogenesis PAO1	PA0552
168	Pimeloyl-ACP biosynthesis, BioC-BioH pathway, malonyl-ACP => pimeloyl-ACP	PA0098
168	Tryptophan metabolism PAO1	PA2579
168	Glycerophospholipid metabolism PAO1	PA2584
168	Peptidoglycan biosynthesis PAO1	PA4418
168	Bacterial secretion system PAO1	PA5568;PA1382
168	Flagellar assembly PAO1	PA1095
168	Hemophore/metalloprotease transport system	PA3404
168	Sulfur relay system PAO1	PA2103
168	Microcin C transport system	PA2061
168	Sulfur metabolism PAO1	PA2104
169	Pyruvate metabolism PAO1	PA5046;PA5435
169	Arginine and proline metabolism PAO1	PA3713
169	Glycine, serine and threonine metabolism PAO1	PA2445
169	RNA degradation PAO1	PA3861
169	Nucleotide excision repair PAO1	PA4234
169	Type VI secretion system	PA1657
169	Glycerophospholipid metabolism PAO1	PA2584
169	Peptidoglycan biosynthesis PAO1	PA4417
169	Bacterial secretion system PAO1	PA5128;PA3822;PA3821;PA3105;PA3820;PA5568
169	Folate biosynthesis PAO1	PA1505;PA3111
169	SagS-HptB-HsbR (swarming activity and biofilm formation) two-component regulatory system	PA1976
169	Fatty acid biosynthesis, initiation	PA2968
169	Purine metabolism PAO1	PA4442
169	Oxidative phosphorylation PAO1	PA5554;PA5556;PA4430;PA5558;PA2649
169	Glycolysis / Gluconeogenesis PAO1	PA1982
169	Fatty acid biosynthesis PAO1	PA5174
169	Putative sorbitol/mannitol transport system	PA3187
170	Lysine biosynthesis PAO1	PA0530;PA3736
170	Biotin metabolism PAO1	PA0503
170	Nicotinate and nicotinamide metabolism PAO1	PA1823
170	Leucine degradation, leucine => acetoacetate + acetyl-CoA	PA2015
170	Type II general secretion pathway	PA3098;PA3097
170	beta-Lactam resistance PAO1	PA5471
170	Ribosome PAO1	PA5049
170	Ubiquinone and other terpenoid-quinone biosynthesis PAO1	PA5221
170	Multidrug resistance, efflux pump TriABC-TolC	PA0158
170	Alanine, aspartate and glutamate metabolism PAO1	PA5549
170	Vancomycin resistance PAO1	PA0749
170	Putative ABC transport system	PA2857;PA4594
170	Quorum sensing PAO1	PA0222;PA4944;PA0609
170	Purine metabolism PAO1	PA4442
170	Nitrogen metabolism PAO1	PA0102
170	Phospholipid transport system	PA3211
170	Sulfur relay system PAO1	PA3814
170	Microcin C transport system	PA2058
171	Pyruvate metabolism PAO1	PA3524
171	Iron(III) transport system	PA4688
171	Arginine biosynthesis PAO1	PA5173;PA5171;PA5172
171	Glycine, serine and threonine metabolism PAO1	PA0851
171	Ribosome PAO1	PA4256;PA4257
171	Propanoate metabolism PAO1	PA1589
171	Type VI secretion system	PA2361
171	Phosphonate and phosphinate metabolism PAO1	PA3378
171	Aminobenzoate degradation PAO1	PA2514;PA2512;PA2513
171	Glyoxylate and dicarboxylate metabolism PAO1	PA1787;PA2444
171	Vanadium resistance, efflux pump MexGHI-OpmD	PA4206
171	Alanine, aspartate and glutamate metabolism PAO1	PA5429
171	Amino sugar and nucleotide sugar metabolism PAO1	PA1384
171	Purine metabolism PAO1	PA5322;PA4269
171	Phosphonate transport system	PA3382
171	Sulfur relay system PAO1	PA3917
171	Oxidative phosphorylation PAO1	PA4430;PA5556;PA5554
171	Pantothenate and CoA biosynthesis PAO1	PA4729
171	Sulfur metabolism PAO1	PA2105
171	Fatty acid biosynthesis PAO1	PA5524
172	Arginine and proline metabolism PAO1	PA4773;PA4774
172	Tyrosine metabolism PAO1	PA2009
172	beta-Lactam resistance PAO1	PA2019
172	Ribosome PAO1	PA3601
172	Type VI secretion system	PA1667;PA1661;PA0082;PA2367;PA1666;PA0077;PA0088;PA0079;PA0078;PA0080;PA1662;PA1657;PA0090;PA0091;PA0084;PA0085;PA1656;PA0087;PA0083;PA1669;PA2685;PA1659;PA1658;PA1668;PA2365;PA1660;PA0089
172	Glycerophospholipid metabolism PAO1	PA2536
172	Bacterial secretion system PAO1	PA0074;PA0075
172	Butanoate metabolism PAO1	PA5445
172	Phenazine biosynthesis PAO1	PA0999;PA0997;PA0998;PA1001;PA0996;PA4217
172	Vancomycin resistance PAO1	PA5302
172	Fatty acid biosynthesis, elongation	PA3333
172	Phenylalanine metabolism PAO1	PA5304
172	Cyanoamino acid metabolism PAO1	PA2194;PA2193
172	Putrescine transport system	PA2592
173	Thiamine metabolism PAO1	PA4973
173	Nicotinate and nicotinamide metabolism PAO1	PA1602
173	Pentose phosphate pathway PAO1	PA1950;PA3194;PA3181;PA3183;PA3182
173	Porphyrin and chlorophyll metabolism PAO1	PA2947;PA2944
173	Type II general secretion pathway	PA3102
173	Tyrosine metabolism PAO1	PA0870
173	beta-Lactam resistance PAO1	PA5471
173	Chlorocyclohexane and chlorobenzene degradation PAO1	PA2682
173	Benzoate degradation PAO1	PA2507;PA0228;PA2508;PA2509
173	Aminobenzoate degradation PAO1	PA2514;PA2512;PA2513
173	Selenocompound metabolism PAO1	PA0849
173	Ubiquinone and other terpenoid-quinone biosynthesis PAO1	PA5237
173	Styrene degradation PAO1	PA2008;PA0227;PA2009;PA3366;PA0226
173	Phenazine biosynthesis PAO1	PA1002;PA0997;PA0998;PA1000;PA4217
173	SagS-HptB-HsbR (swarming activity and biofilm formation) two-component regulatory system	PA1976
173	Quorum sensing PAO1	PA0999;PA1001;PA3724;PA0996
173	Aminoacyl-tRNA biosynthesis PAO1	PA4483
173	Cationic antimicrobial peptide (CAMP) resistance PAO1	PA1249;PA0920
173	Tryptophan metabolism PAO1	PA4613
173	Putrescine transport system	PA2711
173	Glycolysis / Gluconeogenesis PAO1	PA1982;PA3195;PA3193
173	Putative sorbitol/mannitol transport system	PA2340
174	Arginine biosynthesis PAO1	PA5171;PA5172
174	Thiamine metabolism PAO1	PA3814
174	Porphyrin and chlorophyll metabolism PAO1	PA0510
174	Glycolysis / Gluconeogenesis PAO1	PA5427
